"Index","Open","High","Low","Close","Volume"
2071-06-08,94.88,95.17,94.78,94.88,611
2071-06-09,95.2,95.35,95.09,95.3,830
2071-06-10,95.09,95.09,94.7,94.73,815
2071-06-11,94.39,94.5,94.21,94.45,1533
2071-06-12,94.1,94.15,93.66,93.69,4311
2071-06-13,93.87,93.9,93.2,93.31,1365
2071-06-14,93.43,93.5,93.08,93.27,568
2071-06-15,93.63,93.9,93.6,93.75,391
2071-06-16,93.91,94.54,93.82,94.39,513
2071-06-17,93.9,94.18,93.89,94.14,222
2071-06-18,93.58,94.12,93.49,93.95,465
2071-06-19,93.87,94.42,93.87,94.3,256
2071-06-20,94.45,94.71,94.33,94.38,10438
2071-06-21,94.35,94.45,94.26,94.4,339
2071-06-22,94.5,94.87,94.5,94.72,339
2071-06-23,94.75,94.82,94.27,94.27,312
2071-06-24,94.31,94.35,94.02,94.35,1165
2071-06-25,94.1,94.95,94.1,94.65,2188
2071-06-26,94.35,94.49,93.75,93.96,917
2071-06-27,93.61,93.66,93.12,93.26,2275
2071-06-28,93.35,93.5,93.28,93.31,583
2071-06-29,93.46,95.05,93.37,94.49,3437
2071-06-30,94.06,94.07,93.48,93.65,553
2071-07-01,94,94.75,93.95,94.22,924
2071-07-02,94.14,94.6,94.08,94.55,191
2071-07-03,94.95,94.96,94.46,94.64,2179
2071-07-04,93.65,94.32,93.35,94.18,1642
2071-07-05,94.25,94.39,93.8,93.97,1642
2071-07-06,94,94.8,94,94.69,4
2071-07-07,94.35,94.55,94.35,94.41,1911
2071-07-08,94.58,94.87,94.57,94.61,506
2071-07-09,94.48,94.65,94.24,94.44,1411
2071-07-10,94.66,94.66,94.45,94.65,464
2071-07-11,94.54,94.67,94.45,94.67,142
2071-07-12,94.4,94.61,94.4,94.61,1123
2071-07-13,94.87,95.8,94.85,95.64,12120
2071-07-14,95.8,96,95.7,95.7,1210
2071-07-15,95.93,96.16,95.9,96.04,794
2071-07-16,96.1,96.34,96,96.22,644
2071-07-17,95.78,95.88,95.54,95.68,2633
2071-07-18,95.7,96.03,95.61,95.93,865
2071-07-19,96.35,96.41,95.49,95.59,2259
2071-07-20,95.93,96.23,95.82,96.14,598
2071-07-21,96.28,96.52,95.92,95.99,821
2071-07-22,95.98,96.21,95.9,96.18,142
2071-07-23,95.95,96.18,95.83,95.94,1644
2071-07-24,96.1,96.73,96.02,96.68,1727
2071-07-25,96.57,96.59,96.21,96.28,27
2071-07-26,97.33,97.45,97.09,97.22,2367
2071-07-27,96.9,97.16,96.86,97.07,333
2071-07-28,97.15,97.44,96.96,97.26,1328
2071-07-29,97.56,98.35,97.52,98.34,2008
2071-07-30,98.77,98.85,98.3,98.49,3005
2071-07-31,99.05,99.2,98.69,98.77,682
2071-08-01,98.72,99.45,98.65,99.11,2475
2071-08-02,98.7,98.88,98.18,98.57,5954
2071-08-03,98.64,99.1,98.51,98.69,1129
2071-08-04,98.9,99.59,98.75,99.58,2724
2071-08-05,99.65,99.69,99.28,99.4,219
2071-08-06,99.67,99.83,99.45,99.75,1568
2071-08-07,100.15,100.56,100.11,100.33,1858
2071-08-08,100.2,100.5,99.9,100.27,854
2071-08-09,99.57,99.81,99.57,99.75,871
2071-08-10,99.85,99.85,99.52,99.56,3119
2071-08-11,98.76,98.98,98.65,98.8,2418
2071-08-12,99.17,99.79,97.9,98.28,3451
2071-08-13,98.9,99.1,98.6,98.93,1319
2071-08-14,98.62,98.87,98.58,98.75,1527
2071-08-15,99.15,99.15,98.35,98.4,2475
2071-08-16,98.75,98.75,98.03,98.33,377
2071-08-17,98.24,98.53,98.01,98.43,357
2071-08-18,98.72,98.94,98.56,98.87,207
2071-08-19,99.04,99.2,98.71,98.73,1145
2071-08-20,98.93,99.1,98.58,98.69,527
2071-08-21,98.46,98.97,98.28,98.89,483
2071-08-22,98.85,99.35,98.83,99.28,379
2071-08-23,99.4,100.38,99.38,99.99,2142
2071-08-24,100.48,100.51,100.15,100.21,803
2071-08-25,100.21,100.38,99.98,100.36,740
2071-08-26,99.9,99.97,99.45,99.92,1493
2071-08-27,99.78,100.08,99.63,99.89,792
2071-08-28,100.27,100.65,100.19,100.57,386
2071-08-29,100.36,100.68,99.65,99.75,1743
2071-08-30,100.08,100.25,99.9,100.15,282
2071-08-31,99.94,100.43,99.26,100.33,1630
2071-09-01,100.15,100.2,99.86,99.92,1630
2071-09-02,99.55,99.66,99.25,99.65,306
2071-09-03,99.7,100.1,99.69,99.84,306
2071-09-04,99.51,99.73,99.44,99.59,287
2071-09-05,99.65,100.37,99.56,100.16,1015
2071-09-06,100.33,100.35,99.86,99.86,690
2071-09-07,100.14,100.75,100.14,100.4,835
2071-09-08,100.19,100.74,100.13,100.68,1299
2071-09-09,100.65,101.05,100.65,100.85,532
2071-09-10,100.67,101.27,100.65,100.71,1856
2071-09-11,100.52,100.8,100.25,100.74,928
2071-09-12,100.58,100.97,100.58,100.89,289
2071-09-13,100.54,100.75,100.43,100.48,620
2071-09-14,100.23,100.78,100.17,100.66,1802
2071-09-15,100.46,100.92,100.46,100.82,221
2071-09-16,100.6,101.11,100.58,100.89,1613
2071-09-17,100.82,101.14,100.82,100.99,342
2071-09-18,101.1,101.15,100.51,100.51,1733
2071-09-19,100.4,100.46,99.61,99.74,4318
2071-09-20,99.71,99.74,99.18,99.3,3729
2071-09-21,99.54,99.86,99.37,99.85,1413
2071-09-22,99.98,100.03,99.25,99.51,1177
2071-09-23,99.6,100.22,99.6,100.14,2731
2071-09-24,100.2,100.66,99.8,100.61,692
2071-09-25,100.7,101,100.55,100.59,2148
2071-09-26,100.63,100.88,100.01,100.79,485
2071-09-27,100.88,100.98,100.57,100.73,244
2071-09-28,100.56,100.84,100.45,100.62,480
2071-09-29,101.1,101.3,100.9,100.99,3430
2071-09-30,101,101.34,100.97,101.28,1690
2071-10-01,101.38,101.74,101.33,101.59,993
2071-10-02,101.65,101.69,101.26,101.4,458
2071-10-03,101.25,101.51,100.92,101.34,3282
2071-10-04,101.4,102.22,101.4,102.13,2237
2071-10-05,102.38,102.55,101.8,102.15,834
2071-10-06,102.05,102.53,101.76,102.51,1004
2071-10-07,102.25,102.33,101.96,102.1,999
2071-10-08,102.09,102.92,102.09,102.83,790
2071-10-09,102.5,103.1,102.36,102.95,412
2071-10-10,103,103.24,102.63,102.68,2880
2071-10-11,103.1,103.24,102.85,103.13,3470
2071-10-12,102.8,102.82,101.72,101.72,2561
2071-10-13,101.45,101.73,101.34,101.38,1909
2071-10-14,101.25,101.58,100.9,101.27,2183
2071-10-15,101.06,101.23,100.48,100.65,2057
2071-10-16,101.3,101.84,101.3,101.8,1939
2071-10-17,101.83,102.08,101.73,101.9,1340
2071-10-18,101.94,102.65,101.9,102.5,1237
2071-10-19,102.49,102.61,102.14,102.18,415
2071-10-20,102.5,102.61,101.76,102,1068
2071-10-21,102.18,102.84,102.04,102.55,992
2071-10-22,102.6,102.85,102.42,102.69,606
2071-10-23,102.73,103.15,102.73,102.74,956
2071-10-24,102.7,102.9,102.08,102.16,1007
2071-10-25,101.8,102.03,101.7,101.91,806
2071-10-26,102.11,102.53,102.11,102.46,547
2071-10-27,102.6,102.75,102.36,102.68,842
2071-10-28,102.68,102.98,102.38,102.53,894
2071-10-29,102.34,103.55,102.33,103.38,1475
2071-10-30,103.41,103.5,103.18,103.21,189
2071-10-31,103.67,103.73,103.3,103.59,485
2071-11-01,103.5,103.85,103.5,103.6,456
2071-11-02,103.84,104.35,103.72,103.87,2787
2071-11-03,103.69,104.23,103.66,104.19,539
2071-11-04,104.1,104.6,104.1,104.26,653
2071-11-05,104.46,104.49,103.74,104.02,1043
2071-11-06,104.3,104.35,103.54,103.64,832
2071-11-07,103.65,103.88,103.33,103.77,1460
2071-11-08,103.74,103.89,103.56,103.88,299
2071-11-09,104.15,104.18,102.5,102.7,2745
2071-11-10,102.7,102.7,101.85,102.2,1860
2071-11-11,102,102.11,101.25,101.4,2062
2071-11-12,101.63,101.81,100.9,101.25,1046
2071-11-13,101.48,101.72,101.12,101.34,663
2071-11-14,101.21,101.21,99.95,100.34,2444
2071-11-15,100.42,100.7,100.32,100.58,1364
2071-11-16,100.2,100.85,100.06,100.21,731
2071-11-17,99.89,100.1,99.43,99.6,2798
2071-11-18,99.84,99.9,99.42,99.54,361
2071-11-19,99.85,100.07,99.52,99.7,2798
2071-11-20,100,100.2,99.57,99.79,1930
2071-11-21,99.15,99.28,98.96,99.07,1895
2071-11-22,99.18,99.34,98.68,99.26,804
2071-11-23,99.44,99.68,99.11,99.38,357
2071-11-24,99.8,99.99,99.76,99.82,1315
2071-11-25,99.48,99.72,99.35,99.7,1675
2071-11-26,100,100.14,99.91,100.06,301
2071-11-27,100.16,100.28,99.94,99.94,2446
2071-11-28,99.82,100.64,99.82,100.58,1619
2071-11-29,100.55,100.67,100.46,100.54,433
2071-11-30,100.78,101,100.64,100.76,655
2071-12-01,100.6,100.6,100.15,100.4,586
2071-12-02,100.45,100.45,99.55,99.65,926
2071-12-03,99.5,99.71,99.33,99.46,382
2071-12-04,99.88,101.15,99.79,100.69,1474
2071-12-05,100.58,100.9,100.3,100.46,885
2071-12-06,101.12,101.32,100.82,101.22,544
2071-12-07,101.12,101.37,100.99,101.15,474
2071-12-08,101.04,101.14,100.9,101.02,210
2071-12-09,100.94,101.12,100.85,100.9,150
2071-12-10,99.83,100.1,99.61,99.86,861
2071-12-11,99.65,99.9,99.57,99.68,1455
2071-12-12,99.3,99.35,98.86,99.25,976
2071-12-13,99.33,99.9,99.28,99.73,3
2071-12-14,100.17,100.17,99.83,99.95,520
2071-12-15,99.22,99.6,99.17,99.45,1728
2071-12-16,99.07,99.35,98.95,99.21,2613
2071-12-17,99.55,100.68,99.5,100.6,3114
2071-12-18,100.47,100.51,99.93,99.93,864
2071-12-19,100.37,100.55,99.75,100.34,6710
2071-12-20,99.97,100.65,99.62,99.84,12879
2071-12-21,100.08,100.12,99.71,99.71,11832
2071-12-22,100.07,100.2,99.97,99.97,8564
2071-12-23,100.13,100.26,99.95,100.19,4856
2071-12-24,99.78,99.91,99.05,99.29,14969
2071-12-25,99,99.65,98.78,99.45,13613
2071-12-26,99.48,99.73,99.36,99.39,6492
2071-12-27,99.25,99.52,99.15,99.27,12465
2071-12-28,99.58,99.77,99.31,99.33,9750
2071-12-29,99.23,99.33,98.6,98.85,8449
2071-12-30,98.95,99.03,98.3,98.46,11291
2071-12-31,98.17,98.68,98.07,98.2,5496
2072-01-01,97.69,97.92,97.46,97.62,4680
2072-01-02,97.8,98.13,97.77,97.77,10763
2072-01-03,98.1,98.2,97.66,97.68,7280
2072-01-04,97.9,98.28,97.89,98.2,13392
2072-01-05,98.1,98.18,97.92,98.08,15590
2072-01-06,98.52,98.84,98.24,98.78,1957
2072-01-07,98.21,98.29,97.66,97.67,11445
2072-01-08,97.72,98,97.52,97.56,11276
2072-01-09,97.8,97.88,97.2,97.67,7269
2072-01-10,97,97.09,96.65,96.72,6053
2072-01-11,96.93,97.24,96.89,97.13,3272
2072-01-12,97.25,97.64,97.07,97.08,7496
2072-01-13,97.64,98.08,97.46,97.95,12374
2072-01-14,97.55,97.55,97.21,97.24,12789
2072-01-15,97.6,98.43,97.57,98.31,1050
2072-01-16,98.09,98.24,98.01,98.15,4526
2072-01-17,98.25,98.79,98.23,98.62,2602
2072-01-18,98.65,99.33,98.65,99.15,9164
2072-01-19,99,99.44,98.92,99.22,3308
2072-01-20,99.6,99.69,98.8,98.93,3443
2072-01-21,98.81,99.34,98.55,99.14,2657
2072-01-22,99,99.26,98.84,99.03,2758
2072-01-23,98.96,99.5,98.95,99.42,15703
2072-01-24,99.4,100.4,98.95,100.3,13507
2072-01-25,100.23,100.49,99.92,100.15,15177
2072-01-26,99.85,100.61,99.85,100.24,1775
2072-01-27,100.25,100.33,99.83,100.14,7484
2072-01-28,100.1,100.17,99.66,99.73,14203
2072-01-29,100.22,100.86,100.2,100.65,13745
2072-01-30,100.62,100.74,100.52,100.54,15666
2072-01-31,100.43,100.93,100.4,100.79,13739
2072-02-01,100.75,100.79,99.8,100.08,12952
2072-02-02,100.12,101.14,99.94,100.95,15361
2072-02-03,100.88,101.3,100.59,100.81,11845
2072-02-04,100.83,100.9,100.41,100.62,2621
2072-02-05,100.46,100.85,100.42,100.76,10379
2072-02-06,100.77,101.78,100.77,101.66,10317
2072-02-07,101.55,102.3,101.55,101.87,10497
2072-02-08,101.92,102.25,101.61,101.91,11561
2072-02-09,101.9,102.34,101.7,102.05,1474
2072-02-10,102.16,102.6,101.95,102.52,14257
2072-02-11,102.68,102.73,102.44,102.53,4583
2072-02-12,102.55,102.55,100.75,101.05,6097
2072-02-13,101.12,101.12,100.5,100.82,11500
2072-02-14,101.21,102.21,101.21,101.93,15810
2072-02-15,101.91,102.35,101.73,101.95,8517
2072-02-16,101.93,101.93,100.94,101.24,521
2072-02-17,101.09,101.97,100.57,101.86,588
2072-02-18,101.8,102.05,101.38,101.51,501
2072-02-19,101.39,101.68,101.37,101.57,144
2072-02-20,101.55,101.72,101.4,101.55,153
2072-02-21,101.5,101.53,100.83,101,153
2072-02-22,101.13,101.24,101.02,101.19,270
2072-02-23,101.18,101.8,101.18,101.55,278
2072-02-24,101.53,101.74,101.35,101.58,190
2072-02-25,101.58,101.96,101.45,101.53,161
2072-02-26,100.18,100.37,99.7,100.1,995
2072-02-27,100.12,100.16,99.4,100.05,889
2072-02-28,100.05,100.48,99.6,100.34,1548
2072-02-29,100.18,100.7,100.16,100.5,2849
2072-03-01,100.44,100.91,100.4,100.65,232
2072-03-02,100.61,100.77,100.16,100.26,1252
2072-03-03,100.24,100.61,99.94,100.33,894
2072-03-04,100.4,100.88,100.33,100.67,372
2072-03-05,100.67,101.74,100.67,101.45,372
2072-03-06,101.58,101.86,101.38,101.65,1813
2072-03-07,101.45,101.84,101.4,101.46,187
2072-03-08,101.51,101.86,100.96,101.15,563
2072-03-09,101.09,101.86,101.05,101.51,687
2072-03-10,102.07,102.27,101.87,101.96,1082
2072-03-11,101.8,102.35,101.75,102.15,1276
2072-03-12,102.17,102.39,102.07,102.26,772
2072-03-13,102.3,103.09,102.28,103.03,1231
2072-03-14,103.05,104.54,103.05,104.34,3346
2072-03-15,104.86,105.12,104.4,104.77,561
2072-03-16,104.82,105.16,104.35,104.58,1223
2072-03-17,104.52,105.01,103.28,103.7,1849
2072-03-18,103.67,104.75,103.42,104.2,766
2072-03-19,104.17,104.77,104.17,104.54,399
2072-03-20,104.53,104.53,103.75,104.12,451
2072-03-21,104.05,104.05,103.22,103.63,724
2072-03-22,103.5,104.27,103.48,104.05,586
2072-03-23,104.1,104.73,104.06,104.12,510
2072-03-24,104.15,104.8,103.82,104.63,389
2072-03-25,104.76,104.95,104.2,104.61,467
2072-03-26,104.58,104.73,104.11,104.14,382
2072-03-27,104.21,104.83,104.1,104.52,1249
2072-03-28,104.16,104.16,102.92,103.11,1595
2072-03-29,103.2,103.62,103.05,103.44,1133
2072-03-30,103.48,104.4,103.36,103.99,955
2072-03-31,104.19,105.5,104.09,105.29,2098
2072-04-01,105.17,106.24,105.17,105.29,1023
2072-04-02,105.6,106.18,104.77,105.88,945
2072-04-03,106.16,106.16,104.63,104.89,918
2072-04-04,105.13,105.95,104.77,105.67,1396
2072-04-05,105.9,106.14,105.5,105.99,731
2072-04-06,106.26,106.32,105.5,106.2,1168
2072-04-07,106.2,106.41,105.82,106.1,1121
2072-04-08,105.26,105.5,104.88,104.95,703
2072-04-09,104.91,105.28,104.77,105.06,1583
2072-04-10,105.23,105.31,104.63,104.8,1793
2072-04-11,105.02,105.25,104.85,104.87,901
2072-04-12,104.94,105.16,104.71,104.77,682
2072-04-13,104.77,105.56,104.77,105.48,551
2072-04-14,105.88,106,105.5,105.74,1781
2072-04-15,105.74,105.82,104.73,104.81,2778
2072-04-16,104.89,105.1,104.22,104.22,979
2072-04-17,104.25,105.34,104.18,105.17,937
2072-04-18,105.03,105.3,104.59,105.15,1464
2072-04-19,105.57,106.25,105.37,105.92,2619
2072-04-20,105.81,105.88,105.14,105.2,655
2072-04-21,105.31,105.47,104.84,105.16,671
2072-04-22,105.31,105.82,105.1,105.21,390
2072-04-23,105.53,105.85,103.85,104.85,2582
2072-04-24,104.97,105.2,104.4,105.05,767
2072-04-25,105.2,105.4,105,105.19,544
2072-04-26,105.47,105.79,105.18,105.75,629
2072-04-27,105.75,105.82,105.3,105.39,268
2072-04-28,105.3,105.85,105.25,105.61,1128
2072-04-29,105.55,106.08,105.48,105.73,1027
2072-04-30,105.52,106.1,105.5,105.92,1912
2072-05-01,106,106.13,105.2,105.46,2538
2072-05-02,106.32,106.59,106.06,106.43,2641
2072-05-03,106.5,107.24,106.26,106.94,1390
2072-05-04,106.89,107.32,106.8,107.27,710
2072-05-05,106.87,107.14,106.62,107.07,406
2072-05-06,107.14,108.83,107.05,108.54,2275
2072-05-07,108.5,108.73,108.19,108.4,407
2072-05-08,108.33,109.8,108.29,109.43,2208
2072-05-09,109.4,110.15,109.35,109.99,665
2072-05-10,109.8,110.1,109.45,109.5,1450
2072-05-11,109.43,110.45,109.38,110.13,2726
2072-05-12,109.88,111.63,109.88,111.15,1707
2072-05-13,111.22,112,111.16,111.7,864
2072-05-14,111.53,111.8,110.81,111.2,986
2072-05-15,111.18,111.7,110.78,111.32,635
2072-05-16,111.26,111.45,110.47,110.64,1564
2072-05-17,110.5,110.73,110.16,110.72,1075
2072-05-18,111.05,111.42,110.55,111.4,648
2072-05-19,111.13,111.25,109.62,109.75,1127
2072-05-20,109.8,110.46,109.78,110.4,404
2072-05-21,110.72,111.25,110.58,111.23,862
2072-05-22,111.6,112.5,111.37,111.99,1572
2072-05-23,111.9,112.35,111.77,112.09,251
2072-05-24,111.93,112.66,111.16,111.35,998
2072-05-25,111.4,111.56,110.75,110.98,987
2072-05-26,111.02,111.36,110.08,111.05,1276
2072-05-27,110.97,111.19,110.62,111.12,585
2072-05-28,111.35,111.85,110.61,110.63,1868
2072-05-29,110.63,110.7,108.92,109,2095
2072-05-30,108.88,109,108.14,108.85,3097
2072-05-31,109.09,109.4,108.35,108.69,862
2072-06-01,108.54,109.35,108.52,108.98,323
2072-06-02,108.85,108.85,107.4,108.04,2127
2072-06-03,107.65,107.97,107.35,107.37,953
2072-06-04,107.55,107.57,106.2,106.52,1421
2072-06-05,106.54,106.74,106.03,106.15,862
2072-06-06,106.33,107.08,105.5,106.73,1259
2072-06-07,106.82,107.58,106.66,106.92,367
2072-06-08,107.26,107.26,106.68,106.93,350
2072-06-09,106.4,106.68,106.15,106.42,244
2072-06-10,106.06,106.4,105.8,105.94,353
2072-06-11,106.27,107.27,106.27,107.02,947
2072-06-12,107.1,107.64,106.9,107.4,666
2072-06-13,107.43,107.88,107.07,107.72,258
2072-06-14,107.68,108.26,107.6,107.77,266
2072-06-15,107.85,107.85,106.97,106.98,669
2072-06-16,107.06,107.6,106.96,107.19,258
2072-06-17,107.26,107.3,106.3,106.56,494
2072-06-18,106.55,106.75,106.09,106.58,494
2072-06-19,106.98,106.98,106.46,106.8,264
2072-06-20,106.84,107.2,106.44,107.14,654
2072-06-21,107.11,107.4,106.82,107.34,431
2072-06-22,107.18,107.18,106.64,106.65,379
2072-06-23,106.63,107.07,106.56,106.8,617
2072-06-24,107,108,106.95,107.82,1560
2072-06-25,107.92,108.59,107.88,108.27,1069
2072-06-26,108.25,108.64,108.02,108.18,728
2072-06-27,108.08,108.6,108.05,108.45,371
2072-06-28,108.39,109.45,108.27,109.06,996
2072-06-29,109.32,109.65,109.1,109.31,747
2072-06-30,109.16,109.57,108.3,108.34,1251
2072-07-01,108.51,108.65,108.04,108.22,370
2072-07-02,108.22,108.63,108.22,108.44,485
2072-07-03,108.44,108.45,107.75,108.09,442
2072-07-04,108,108.05,107.65,107.89,276
2072-07-05,107.74,108.75,107.74,108.65,556
2072-07-06,108.7,109.68,108.54,109.52,1139
2072-07-07,109.5,109.7,109.15,109.37,469
2072-07-08,109.28,110.04,109.1,109.88,765
2072-07-09,110.3,110.57,109.95,110.48,702
2072-07-10,110.14,111.4,110.12,110.8,820
2072-07-11,110.8,111.24,110.44,110.72,700
2072-07-12,110.63,110.89,110.43,110.61,1088
2072-07-13,110.61,111.4,110.61,111.17,449
2072-07-14,111.21,111.58,111.13,111.3,653
2072-07-15,111.11,111.14,110.53,110.74,397
2072-07-16,110.75,111.15,110.15,111.06,501
2072-07-17,111.28,111.4,110.86,111.01,501
2072-07-18,110.89,110.9,110.28,110.35,564
2072-07-19,110.4,110.83,110.09,110.09,819
2072-07-20,110.15,110.44,109.94,110.01,446
2072-07-21,110.03,110.94,110.03,110.93,1415
2072-07-22,110.85,111.45,110.78,111.37,427
2072-07-23,111.33,111.89,111.26,111.65,872
2072-07-24,111.74,112.05,111.3,111.33,603
2072-07-25,111.22,111.38,110.9,111.14,611
2072-07-26,111.25,111.56,110.78,111.24,292
2072-07-27,111.18,111.49,111.03,111.4,378
2072-07-28,111.5,112.22,111.41,112.15,603
2072-07-29,112.1,112.65,112.02,112.08,358
2072-07-30,111.99,112.88,111.8,112.57,927
2072-07-31,112.37,112.45,111.2,111.33,927
2072-08-01,111.5,112.73,111.5,112.4,1039
2072-08-02,112.35,114.2,112.33,114.1,1610
2072-08-03,113.99,114.73,113.43,113.68,1016
2072-08-04,113.72,114.83,113.65,114.37,1151
2072-08-05,114.79,115.53,114.41,115.4,2380
2072-08-06,115.4,115.59,114.58,115.13,1410
2072-08-07,115.7,116.25,115.51,115.84,654
2072-08-08,115.84,116.45,115.7,116.14,365
2072-08-09,116.06,116.21,114.92,115,831
2072-08-10,114.72,115.03,111.85,113.34,2137
2072-08-11,113.24,113.95,113.06,113.84,445
2072-08-12,113.59,113.69,112.88,113.01,422
2072-08-13,112.9,113.35,112.5,112.87,344
2072-08-14,112.85,113.28,112.69,113.17,298
2072-08-15,113.13,113.72,112.75,113,511
2072-08-16,113.01,113.59,112.72,113.55,582
2072-08-17,113.54,114.08,113.53,114.02,338
2072-08-18,113.75,114.28,113.7,113.88,257
2072-08-19,113.9,114.58,113.59,114.54,618
2072-08-20,114.57,114.75,113.99,114.6,618
2072-08-21,114.6,114.7,113.92,114.05,425
2072-08-22,114,114.35,113.7,114.23,1177
2072-08-23,114.43,114.9,114.33,114.73,706
2072-08-24,114.85,115.75,114.45,115.71,1052
2072-08-25,115.6,116.6,115.55,116.27,939
2072-08-26,116.2,116.51,115.71,115.71,552
2072-08-27,117.03,117.5,117.03,117.44,375
2072-08-28,117.43,117.58,117.06,117.34,262
2072-08-29,117.37,118.57,117.37,118.45,1106
2072-08-30,118.4,118.9,118.14,118.42,620
2072-08-31,118.23,118.35,116.86,117.31,748
2072-09-01,117.4,117.41,115.97,117.2,623
2072-09-02,117.39,117.55,116.45,116.62,644
